"COD_CLIENTE";"CAT_EDAD";"ESTADO_CIVIL";"NIVEL_ESTUDIOS";"RANGO_INGRESOS";"CAMP_DEPOSITOS";"SEXO"
"CLI0072350638";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";1;"HOMBRE"
"CLI0048403526";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"CLI0040127937";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0045657329";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0010611094";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";1;"MUJER"
"CLI0025569201";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"MUJER"
"CLI0041232716";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0032985938";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0042609557";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";1;"MUJER"
"CLI0044910100";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0044151653";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0021528935";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"MUJER"
"CLI0025849022";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0010143036";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0044532364";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0017976997";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0041459582";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";1;"MUJER"
"CLI0016403093";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0042166823";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0023269814";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0029602527";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";0;"HOMBRE"
"CLI0006236412";"4_PLUS40";"SOLTERO";"PRIMARIA";">=2000";0;"MUJER"
"CLI0048221318";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0040119710";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";0;"MUJER"
"CLI0042552334";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0045866203";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0018192542";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0047660291";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0045219840";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0022666309";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";1;"HOMBRE"
"CLI0042488044";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";1;"MUJER"
"CLI0008117323";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0040170217";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0018116055";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0046623110";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0023265284";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";1;"MUJER"
"CLI0000015503";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0046635667";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0046764751";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0020738174";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0002650358";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0027929771";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";1;"MUJER"
"CLI0044578004";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0010505234";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0018010585";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";1;"MUJER"
"CLI0017579003";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";0;"HOMBRE"
"CLI0046595542";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0042661880";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0070192190";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";0;"MUJER"
"CLI0046445536";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0077281799";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"CLI0008348300";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0046719280";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"<600";0;"HOMBRE"
"CLI0001122649";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0070652038";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";1;"HOMBRE"
"CLI0008139877";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0025061718";"3_30_40";"SOLTERO";"PRIMARIA";">=2000";0;"MUJER"
"CLI0029590776";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";0;"MUJER"
"CLI0045664977";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"<600";0;"MUJER"
"CLI0016701732";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0048261302";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0030585926";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";1;"HOMBRE"
"CLI0046621925";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0048241010";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0045015160";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0002797722";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0009147255";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0040901751";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0080137850";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";0;"HOMBRE"
"CLI0045601721";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";1;"HOMBRE"
"CLI0021441232";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";1;"HOMBRE"
"CLI0016401243";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";0;"HOMBRE"
"CLI0032811927";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0020576218";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0021522042";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0007036199";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0045413301";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0047730421";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0047697969";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";1;"HOMBRE"
"CLI0040824022";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0021121059";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";0;"HOMBRE"
"CLI0025300150";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0002669136";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";1;"MUJER"
"CLI0015359060";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0023962097";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0032835038";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0010266343";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"MUJER"
"CLI0042573789";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0080089214";"3_30_40";"CASADO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0042310674";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";0;"HOMBRE"
"CLI0028064360";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0042338938";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0040905157";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";1;"HOMBRE"
"CLI0021859461";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0027681937";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0002860630";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";1;"MUJER"
"CLI0009858811";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";0;"MUJER"
"CLI0009727853";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";0;"MUJER"
"CLI0044938791";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0040277482";"3_30_40";"SOLTERO";"PRIMARIA";"<600";1;"HOMBRE"
"CLI0076614994";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"CLI0016418950";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0009406971";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"R_10414277972";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0010753443";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0009911946";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0080371303";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0016493693";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"<600";0;"HOMBRE"
"CLI0800088453";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";1;"HOMBRE"
"CLI0003336262";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";1;"HOMBRE"
"CLI0073005639";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0008924565";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0042365221";"2_MINUS30";"SOLTERO";"PRIMARIA";"[1000-2000>";0;"MUJER"
"CLI0043066256";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0041147009";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";1;"MUJER"
"CLI0040605578";"3_30_40";"CASADO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0044933930";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0006114365";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";0;"MUJER"
"CLI0018143534";"3_30_40";"CASADO";"UNIVERSIDAD";">=2000";1;"MUJER"
"CLI0040614331";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";0;"MUJER"
"CLI0042690475";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0031680269";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0028267487";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0015865560";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0031677830";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0009880970";"3_30_40";"CASADO";"UNIVERSIDAD";"[1000-2000>";1;"MUJER"
"CLI0010216384";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0019913468";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"HOMBRE"
"CLI0073988024";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"CLI0015632668";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0047291599";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";1;"HOMBRE"
"CLI0042409667";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0047595121";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";0;"HOMBRE"
"CLI0040950037";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";1;"HOMBRE"
"CLI0008665162";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0016589399";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0016592514";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0040080960";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0047534416";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"R_10293527071";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0040552196";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";0;"MUJER"
"CLI0016671175";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0010250585";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0047656162";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0041402055";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";1;"HOMBRE"
"CLI0032971797";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0000202263";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0048611234";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"<600";0;"HOMBRE"
"CLI0007640298";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0010008279";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0017906422";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0017890983";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0044959013";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0015627914";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";1;"HOMBRE"
"CLI0043251462";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";0;"MUJER"
"CLI0040081222";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0041544570";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";1;"MUJER"
"CLI0043750218";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0071995458";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"CLI0044932663";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";1;"HOMBRE"
"CLI0020029681";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0044626832";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";1;"HOMBRE"
"CLI0046132665";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0018226792";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0046357080";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0046018894";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0001111852";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0043882650";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0000185402";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";1;"HOMBRE"
"CLI0006965780";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";1;"HOMBRE"
"CLI0040812482";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";1;"HOMBRE"
"CLI0043900963";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0041272040";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0043809724";"2_MINUS30";"CASADO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0043223407";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0027059444";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";0;"MUJER"
"CLI0045037510";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0042013700";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0044347962";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"DR_00045003905";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";1;"MUJER"
"DR_00045003905";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";0;"HOMBRE"
"CLI0045291374";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";0;"MUJER"
"CLI0048099463";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";1;"HOMBRE"
"CLI0003338707";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0040968856";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0000822146";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0073024912";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";0;"MUJER"
"CLI0045915188";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0045249643";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0009287397";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0042433260";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0046925105";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";0;"MUJER"
"CLI0025698394";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";0;"MUJER"
"CLI0043157954";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";0;"MUJER"
"CLI0041677567";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0047666883";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0031654437";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0018207852";"3_30_40";"CASADO";"UNIVERSIDAD";"[600-1000>";1;"HOMBRE"
"CLI0042328946";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0045008909";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";1;"MUJER"
"CLI0003308441";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"<600";0;"HOMBRE"
"CLI0042012336";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0044802683";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0017636311";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0045071717";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0080605312";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0019926718";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0043315023";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";0;"MUJER"
"CLI0047373800";"2_MINUS30";"SOLTERO";"PRIMARIA";"[1000-2000>";0;"HOMBRE"
"CLI0010750946";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0044934578";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0008342004";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0043722939";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0030826820";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0004720179";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"HOMBRE"
"CLI0043321979";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";1;"MUJER"
"CLI0008275280";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0042767514";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0042771633";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0006198998";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0016428778";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";0;"MUJER"
"CLI0080363303";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0026646184";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0001088530";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0022091086";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";1;"HOMBRE"
"CLI0006128683";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0008749543";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";0;"MUJER"
"CLI0007146811";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0032796635";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";1;"HOMBRE"
"R_10107712297";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";0;"HOMBRE"
"CLI0040902240";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0023993806";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0046102997";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";1;"HOMBRE"
"CLI0010419033";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0040979429";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0018019167";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0020033768";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";1;"HOMBRE"
"CLI0009478056";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0009615388";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0021556371";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";1;"HOMBRE"
"CLI0031359163";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[1000-2000>";0;"MUJER"
"CLI0009753648";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";1;"HOMBRE"
"CLI0009833017";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"MUJER"
"CLI0000031928";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0010136978";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";1;"HOMBRE"
"CLI0007410972";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0029526010";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0008681289";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";1;"HOMBRE"
"CLI0045454963";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0002752111";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";1;"HOMBRE"
"CLI0044445618";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0007201739";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0073080706";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"CLI0043436498";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0032906393";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";1;"MUJER"
"CLI0025566421";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";0;"HOMBRE"
"CLI0040193736";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0030862237";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0003870303";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0002396376";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0073814747";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"CLI0028288346";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";0;"HOMBRE"
"DR_00080640929";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
